id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating,url
9988,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men As Rafa Ace T Blue T-Shirts,2409,406,3.7,http://assets.myntassets.com/v1/images/style/properties/316391de32fee4cfcdef26081737cb39_images.jpg
58001,Women,Apparel,Dress,Dresses,Black,Fall,Casual,Latin Quarters Women Black Printed Dress,686,171,2.1,http://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Black-Dress_22960d384ad8648fa6c2fbebc9a404e9_images.jpg
57049,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Elle Women Black A-Line Dress,1154,278,3.1,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Black-Dress_c8bc31db05b3ac25aa21bf27804fc1ae_images.jpg
37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,Casual,Mineral Women Brown Skirt,2944,121,3.2,http://assets.myntassets.com/v1/images/style/properties/72bb2022784388ff2b4f3cd61685dfa1_images.jpg
38978,Men,Apparel,Topwear,Shirts,Lavender,Fall,Formal,Arrow Men Lavender Shirt,2809,180,2.1,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Lavender-Shirt_118f946664158e51905cec60d7a2a9af_images.jpg
12845,Boys,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,Ant Kids Boys Arrow Maroon Tshirts,2742,100,4.1,http://assets.myntassets.com/v1/images/style/properties/ed40974b766906471ede8f30e17b294f_images.jpg
13997,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Sports,Nike Men Solid Blue Sweatshirts,1979,436,3.4,http://assets.myntassets.com/v1/images/style/properties/c89fe92779b9777a5c79e0a959440bc1_images.jpg
12079,Women,Apparel,Topwear,Kurtas,Yellow,Fall,Ethnic,W Women Printed Yellow Kurtas,1817,286,2.1,http://assets.myntassets.com/v1/images/style/properties/38f983068b53076984a26ed2ea062ec7_images.jpg
30329,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Myntra Men Black Printed T-shirt,2735,98,3.4,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Black-Printed-T-shirt_e0df3cc67a9db03e49ea6122afadf7e5_images.jpg
29036,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,ADIDAS Men Printed Green T-shirt,735,444,3.4,http://assets.myntassets.com/v1/images/style/properties/acba868b6557e66d38debe6a04544f83_images.jpg
47049,Women,Apparel,Bottomwear,Salwar,Purple,Fall,Ethnic,Shree Women Red & Blue Jodhpuri Salwar,713,377,2.7,http://assets.myntassets.com/v1/images/style/properties/ed183fb0cf0fc11401626a2275a77ad0_images.jpg
30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,Ethnic,Fabindia Women Red Ghera Crinkle Skirt,240,442,4.2,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Red-Ghera-Crinkle-Skirt_c04d080a3736296cf072bf3b460db294_images.jpg
13399,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,United Colors of Benetton Men Check Red Shirts,286,281,2.2,http://assets.myntassets.com/v1/images/style/properties/2d80e995e9ff3517d61cfdfb6543fe5f_images.jpg
24729,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,United Colors of Benetton Women Green T-shirt,2607,218,4.0,http://assets.myntassets.com/v1/images/style/properties/e38913952306a4e355748506561d4db8_images.jpg
1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,Tribord Mens Grey Cargo Shorts,1298,425,2.1,http://assets.myntassets.com/v1/images/style/properties/aa9f2f6b87cc491b320db3c101e3f899_images.jpg
23168,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Mark Taylor Men Blue Printed T-shirt,168,53,2.8,http://assets.myntassets.com/v1/images/style/properties/ce0a71aefe3990fdd64bedf84fe6a3b3_images.jpg
48465,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,French Connection Women Blue Dress,736,78,2.3,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Dress_d844866554ae13422cf46d51ff8d653e_images.jpg
23954,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Provogue Men Printed Navy Blue Shirt,2405,150,5.0,http://assets.myntassets.com/v1/images/style/properties/096c03428211e81874cbf116ae80718d_images.jpg
3278,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Guerrilla Men's Vintage White T-shirt,980,434,2.8,http://assets.myntassets.com/v1/images/style/properties/be0e3e0e73d564c54317fe1ecbeccc06_images.jpg
4861,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,Nike Men Arsenal Yellow Jersey,1776,151,3.0,http://assets.myntassets.com/v1/images/style/properties/11eec703c18ea5df5c1f527cbfcea2e9_images.jpg
32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,Fabindia Women Printed Mustard Kurta,1246,103,2.7,http://assets.myntassets.com/v1/images/style/properties/c1a8bc937634f93e0fae2eab29e3b236_images.jpg
40608,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Span Women Floral Printed Green Kurta,1478,491,4.3,http://assets.myntassets.com/v1/images/style/properties/c1283d633e7469b32f8f16066fb511de_images.jpg
11298,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Wrangler Men Blue Floyd Jeans,945,392,2.5,http://assets.myntassets.com/v1/images/style/properties/6184bad122cccebe303ba65cb11a75d2_images.jpg
53811,Women,Apparel,Topwear,Tunics,White,Fall,Casual,Ayaany Women Printed White Tunic,1177,78,2.8,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Printed-White-Tunic_bb70b57117704872002e043b3204293a_images.jpg
15638,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Nike Men AS AD Club Pique Polo Black Tshirts,2471,279,2.9,http://assets.myntassets.com/v1/images/style/properties/3036bfd13382fd721471e068508645f3_images.jpg
25891,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Femella Women Beige Top,2724,328,3.6,http://assets.myntassets.com/v1/images/style/properties/f5b02f5a12f2933606af482c23f96f3a_images.jpg
37568,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Madagascar3 Infant Girls Pink  T-Shirt,2686,349,4.3,http://assets.myntassets.com/v1/images/style/properties/c0ea2379502c709bab7583a9e0d93c77_images.jpg
24943,Girls,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Kids Girls White T-shirt,1530,112,4.7,http://assets.myntassets.com/v1/images/style/properties/788904686845d131b3080703b7ed833f_images.jpg
6538,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,Nike Men's Training Red T-shirt,2680,453,3.3,http://assets.myntassets.com/v1/images/style/properties/25878a5846774b7d11c8ace6bccbb0b9_images.jpg
3876,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Wrangler Men's Greensboro Raw Edge Black T-shirt,376,343,2.6,http://assets.myntassets.com/v1/images/style/properties/0478d5a2cf1d09966a0cf7448f91fc2e_images.jpg
9570,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,John Miller Men Solid Light Blue Shirt,1963,367,3.5,http://assets.myntassets.com/v1/images/style/properties/eaffc2f48911f4d04bc7d65e80fe5272_images.jpg
49785,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,Little Miss Intimates Black Pyjama Set,1075,494,2.8,http://assets.myntassets.com/v1/images/style/properties/78d167abafd15d4d82351081dbbae502_images.jpg
28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Nike Women Try Me Purple T-shirt,743,153,2.5,http://assets.myntassets.com/v1/images/style/properties/17854e7a9ded1c418e84115684ae46e6_images.jpg
34917,Women,Apparel,Topwear,Dupatta,Blue,Summer,Ethnic,Fabindia Blue Dupatta,1002,35,4.3,http://assets.myntassets.com/v1/images/style/properties/709cf25d8132808da1aab1a47088a354_images.jpg
43079,Women,Apparel,Topwear,Tops,White,Summer,Sports,Nike Womens White Top,2982,189,4.6,http://assets.myntassets.com/v1/images/style/properties/01b43ce1709596019f3e9d1c864b8e41_images.jpg
48491,Women,Apparel,Topwear,Tops,Brown,Winter,Casual,French Connection Women Brown top,1161,115,3.7,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Orange-Top_40be05f7a23a02675d870f3a303683ab_images.jpg
31459,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,Nike Men Football Black Shorts,1732,48,4.1,http://assets.myntassets.com/v1/images/style/properties/f6f400bd96ed27a091b7d5f6b8eec61d_images.jpg
4895,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Levis Kids Girl's Darla Pink Kidswear,1289,403,3.4,http://assets.myntassets.com/v1/images/style/properties/043e03cb7b96f745026f226e63b85ff6_images.jpg
5947,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Locomotive Men Black Checked Shirt,2014,325,3.9,http://assets.myntassets.com/v1/images/style/properties/0a8e98eb16fe3ef31b2eb0fff11379a0_images.jpg
52937,Women,Apparel,Saree,Sarees,Purple,Summer,Ethnic,FNF Printed Purple Sari,2643,158,3.1,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Purple-Sari_facfbeaca6463d06fe4de5c499b3bfe9_images.jpg
45980,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Tokyo Talkies Women Blue Printed Top,2411,213,4.5,http://assets.myntassets.com/v1/images/style/properties/f9124ca6b0dbe7193bbc37365ed2f0b5_images.jpg
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,Casual,Puma Men Grey Melange Ferrari T-shirt,671,140,2.5,http://assets.myntassets.com/v1/images/style/properties/e48bf696e1c06bf6b859fe783db576cc_images.jpg
28746,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic,Aurelia Women Printed Magenta Kurta,1884,465,3.1,http://assets.myntassets.com/v1/images/style/properties/cf99fe0da9a8d0037f99af297e583d84_images.jpg
34319,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Rodeo Red T-shirt,1561,209,2.9,http://assets.myntassets.com/v1/images/style/properties/a1c60a9eb32072460a049882ff72890c_images.jpg
3882,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Wrangler Men's University Broad Stripe Polo Green T-shirt,454,481,3.3,http://assets.myntassets.com/v1/images/style/properties/21e62d5e38cafbc7c18a8ea946ae568f_images.jpg
19001,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,ADIDAS Originals Women Trefoil Red Tshirt,1073,383,4.1,http://assets.myntassets.com/v1/images/style/properties/02bb2b23661523d498eed144637ad3d8_images.jpg
8456,Women,Apparel,Topwear,Tops,Green,Fall,Casual,Jealous 21 Women Jealous Rae Green Top Green Tops,2020,202,3.5,http://assets.myntassets.com/v1/images/style/properties/f05618136c9b74d3de478af1924cb03e_images.jpg
42399,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Flying Machine Women Pink T-shirt,2469,367,4.3,http://assets.myntassets.com/v1/images/style/properties/9be76c50a62d4a8a807a0de636519d1b_images.jpg
33558,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Wrangler Women Candy Striped Multi Coloured T-shirt,2072,318,2.5,http://assets.myntassets.com/v1/images/style/properties/25f51be6583e081a185f9c8806cdf601_images.jpg
39062,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Arrow Sport Men Red & White Striped T-shirt,1830,452,4.9,http://assets.myntassets.com/v1/images/style/properties/9b3beb03bf5030f2a3ef70c4b5ebd7ab_images.jpg
11608,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Solid White Kurtas,2361,20,2.4,http://assets.myntassets.com/v1/images/style/properties/8fb972c80c7a10c1c5da4fa8c7a90769_images.jpg
22618,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men Blue T-shirt,1631,116,4.2,http://assets.myntassets.com/v1/images/style/properties/8fc744b921dc576750abecdd75e7c1a9_images.jpg
13963,Men,Apparel,Topwear,Shirts,White,Summer,Formal,John Miller Men Stripes White Shirts,1933,392,3.4,http://assets.myntassets.com/v1/images/style/properties/d10cb8dfd26c46afd7297c109771e654_images.jpg
19465,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Quiksilver Men Navy Blue Check Shirt,1341,145,2.6,http://assets.myntassets.com/v1/images/style/properties/315927e36a960ea3f43dc4db09caeb0b_images.jpg
6994,Men,Apparel,Topwear,Tshirts,Grey,Spring,Casual,Classic Polo Men's Dark Grey With Black Purple Stripes T-shirt,573,260,4.5,http://assets.myntassets.com/v1/images/style/properties/3fa86d720d250fbbfc80ff1d936b9eff_images.jpg
54698,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,Shree Women Black and White Printed Kurta,1438,148,4.4,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Black-and-White-Printed-Kurta_61273d56cbc1bccad78400d64cbaa8e4_images.jpg
8200,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Locomotive Men Solid Lander Black T-Shirts,906,290,2.4,http://assets.myntassets.com/v1/images/style/properties/78467a93368e2335187871a7dfe09a7c_images.jpg
19657,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,United Colors of Benetton Men Blue Printed T-shirt,603,485,4.3,http://assets.myntassets.com/v1/images/style/properties/28c21c43e819645331c650ad9cf59c2d_images.jpg
27158,Men,Apparel,Topwear,Shirts,White,Summer,Formal,Mark Taylor Men White Shirt,681,147,2.3,http://assets.myntassets.com/v1/images/style/properties/cce71bc69ba5243d550ea87ad2520617_images.jpg
1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,ADIDAS Women Graphic Blue T-shirt,2556,184,4.1,http://assets.myntassets.com/v1/images/style/properties/22883f487000ef3cc7493c28c0d78d56_images.jpg
36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,Gini Jony Girls Pink Leggings,1539,24,3.7,http://assets.myntassets.com/v1/images/style/properties/c70d9413e494e192242c534345a6fcf8_images.jpg
17150,Men,Apparel,Topwear,Jackets,Red,Winter,Casual,U.S. Polo Assn. Men Solid Red Jacket,2936,407,2.9,http://assets.myntassets.com/v1/images/style/properties/a0247bf5d0a095d32ddd2e0b403f6e79_images.jpg
18924,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Levi's Men Applique Work Red Tshirt,1147,287,3.8,http://assets.myntassets.com/v1/images/style/properties/e1be0142a2c5feb5f1e600a7cabee9ff_images.jpg
3849,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Wrangler Men's Make It Your Own T-shirt,2525,236,2.5,http://assets.myntassets.com/v1/images/style/properties/585fad07a6b4f539f952b5b441f051f8_images.jpg
30772,Men,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,Fabindia Men Printed Mustard Kurta,1662,377,2.2,http://assets.myntassets.com/v1/images/style/properties/0c360d98b7c7060fe3f6dec86caf5596_images.jpg
3075,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Tantra Women's Green Flower Heart Yellow T-shirt,2787,402,3.5,http://assets.myntassets.com/v1/images/style/properties/66c2c6062c67222ab18ddb5cde948ec6_images.jpg
44899,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Black Polo Neck T-shirt,2393,357,2.8,http://assets.myntassets.com/v1/images/style/properties/436f4725cf6db2e4e26d228e44e9aff2_images.jpg
40405,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Tonga Women Black Dress,804,103,3.2,http://assets.myntassets.com/v1/images/style/properties/f4fe46c0483b9a013cef59abaf23a2af_images.jpg
15607,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Nike Men Sptcasl Grey Polo T-Shirts,2149,355,4.6,http://assets.myntassets.com/v1/images/style/properties/18eb0fe89a82bed2e1c4bd2b196a9792_images.jpg
4250,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Probase Men's Mirror On The Green T-shirt,1638,98,4.3,http://assets.myntassets.com/v1/images/style/properties/b6d36954dfb259b97b932f72ac78c22e_images.jpg
11095,Women,Apparel,Topwear,Sweaters,Black,Fall,Casual,Scullers Women Knit Black Sweaters,653,452,4.1,http://assets.myntassets.com/v1/images/style/properties/73d6639077289313078d812a5b1effda_images.jpg
56752,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Casual,Horsefly Men Charcoal T-shirt,2980,195,4.8,http://assets.myntassets.com/v1/images/style/properties/Horsefly-Men-Charcoal-T-shirt_4e6d6fdd5d45ac6682b2a121ba5b0567_images.jpg
32217,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Fabindia Women Printed Maroon Kurta,925,192,3.2,http://assets.myntassets.com/v1/images/style/properties/f784f731a5e23de4edc5d9fe42407ca9_images.jpg
40637,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Span Women Green Kurta,1691,314,2.5,http://assets.myntassets.com/v1/images/style/properties/fa8b06b035d1bc2480006b9228fb6f46_images.jpg
24372,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,Folklore Women Purple  Kurta,1694,138,2.8,http://assets.myntassets.com/v1/images/style/properties/518800b15cda3ba1bdd35f1e567a380b_images.jpg
4062,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men's India Is Known For Black T-shirt,2194,345,4.9,http://assets.myntassets.com/v1/images/style/properties/a62bd74cb9ce565c1cb7bf2ce376eb33_images.jpg
21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,Urban Yoga Men Solid Navy Blue Track Pants,2468,318,2.1,http://assets.myntassets.com/v1/images/style/properties/94eefa7327fc0e9c4009ef67c7cf54c4_images.jpg
37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,John Players Men Yellow Check Shirt,2511,195,3.2,http://assets.myntassets.com/v1/images/style/properties/e97c6c9ef69190a45325b359f290457f_images.jpg
23157,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Mark Taylor Men Blue Printed T-shirt,2074,223,2.9,http://assets.myntassets.com/v1/images/style/properties/29780cefe0314ea1ad8dd531d05195ed_images.jpg
26425,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Turtle Men Check Red Shirt,1391,394,2.6,http://assets.myntassets.com/v1/images/style/properties/415253d547b80d83b19dd85d7c479e8a_images.jpg
12610,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,Jealous 21 Women Printed Purple Tops,2068,286,3.7,http://assets.myntassets.com/v1/images/style/properties/ce84b5cf81e018dd22e0f94380d7d0a1_images.jpg
41381,Women,Apparel,Topwear,Tops,Black,Winter,Casual,Wrangler Women Black Katie Top,1801,208,2.2,http://assets.myntassets.com/v1/images/style/properties/Wrangler-Women-Black-Katie-Top_86f0a440a6fca70ea47bd81ee2bd7e69_images.jpg
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt,2308,416,3.2,http://assets.myntassets.com/v1/images/style/properties/db0a3334c54814a191217e713398ee1f_images.jpg
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,John Lenon Men's Working Class Hero Black T-shirt,1758,383,4.6,http://assets.myntassets.com/v1/images/style/properties/70a9e14cd0f4ab19a96af0784fcf023a_images.jpg
35456,Boys,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Doodle Boys Printed Grey T-shirt,1947,38,4.8,http://assets.myntassets.com/v1/images/style/properties/0c847828a9b41c812d61d9d1ccf25d0b_images.jpg
7283,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Beatles Men's Let It Be Faded Blue Melange T-shirt,1029,102,4.8,http://assets.myntassets.com/v1/images/style/properties/c8dadd119b15ad90e66d5ae9b269d25b_images.jpg
34584,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,Tonga Women Teal Top,901,144,2.9,http://assets.myntassets.com/v1/images/style/properties/2ad713010625e37ca8eeab3b6f86d5ef_images.jpg
47076,Women,Apparel,Bottomwear,Patiala,Black,Fall,Ethnic,Shree Women Black Printed Patiala,548,203,4.1,http://assets.myntassets.com/v1/images/style/properties/6852a3a96b5bdb1cb7fd200ab4db46f3_images.jpg
30918,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Ethnic,Fabindia Women Beige Harem Pants,2031,481,4.6,http://assets.myntassets.com/v1/images/style/properties/b9dd398a8d199ff556e3d9f0f515392d_images.jpg
29835,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual,Basics Men Brown Checked Slim Fit Shirt,2906,147,3.8,http://assets.myntassets.com/v1/images/style/properties/cc583093fa19d75307b173b5c75c84b9_images.jpg
26041,Men,Apparel,Topwear,Shirts,White,Summer,Formal,John Miller Men White Shirt,1237,215,4.7,http://assets.myntassets.com/v1/images/style/properties/125e904427505d26ae3474980a9a62d6_images.jpg
46998,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Shree Women Brown Kurta,1431,86,4.0,http://assets.myntassets.com/v1/images/style/properties/8e2511e421d9c0d7aacfbc333a1340db_images.jpg
12274,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,Genesis Men Solid Navy Blue Shirts,2175,275,2.6,http://assets.myntassets.com/v1/images/style/properties/106bb6cdc3341db9432b2efe08b7d4ae_images.jpg
30124,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Flying Machine Men Green Polo T-shirt,2763,84,2.7,http://assets.myntassets.com/v1/images/style/properties/4a189a92310806c9b6de592fc6a570a3_images.jpg
46396,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,ADIDAS Men Blue & Black Check Shirt,2263,165,3.0,http://assets.myntassets.com/v1/images/style/properties/f2b0e65922bc2a7d1dc5b65356bcb126_images.jpg
17534,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Solid Blue Shirt,400,70,3.7,http://assets.myntassets.com/v1/images/style/properties/efb02228844654f999f77a96d45f656b_images.jpg
26273,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Proline Men Green Polo T-shirt,1703,276,3.0,http://assets.myntassets.com/v1/images/style/properties/067903e1baa7f01c33c6e7fc994ed7db_images.jpg
12046,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual,Spykar Men Check Yellow Shirts,753,205,5.0,http://assets.myntassets.com/v1/images/style/properties/837e9b1457d76f2da6941398bb0e08b0_images.jpg
3411,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Women's Work Hard/ Smart T-shirt,697,277,3.8,http://assets.myntassets.com/v1/images/style/properties/13d4ec97231034460a44b0c41bb540ff_images.jpg
30316,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Myntra Men Deadly Pirate Pink T-shirt,2495,216,3.2,http://assets.myntassets.com/v1/images/style/properties/3c7a1a7a39a32e91474d905ca3090bf1_images.jpg
24524,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Mother Earth Men Black Shirt,2168,409,3.9,http://assets.myntassets.com/v1/images/style/properties/df31e497d21fccbce4113c97ea522aa9_images.jpg
10711,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Nike Women White Casual T-shirt,2872,105,4.0,http://assets.myntassets.com/v1/images/style/properties/be1e40edc30f42cb5280d174a211b035_images.jpg
33593,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Wrangler Men Summer Throwdown White T-shirt,279,44,4.9,http://assets.myntassets.com/v1/images/style/properties/6500164dd7252ab6f29b8e45bca3226a_images.jpg
32441,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Sports,ADIDAS Men Navy Blue Polo T-shirt,1194,420,2.5,http://assets.myntassets.com/v1/images/style/properties/3d40344075d068ac5dbab23ff525eed2_images.jpg
59970,Women,Apparel,Dress,Dresses,Black,Fall,Casual,Avirate Mushroom Brown Dress,2699,445,3.0,http://assets.myntassets.com/v1/images/style/properties/Avirate-Mushroom-Brown-Dress_2c8b3dc824e7e8d5be91ef682b033b3f_images.jpg
37133,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,Wills Lifestyle Men ClubLife Black Shirt,907,237,2.9,http://assets.myntassets.com/v1/images/style/properties/6a565cc41bc84507e5d5a3fe07926921_images.jpg
20184,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Wrangler Men Check Green Shirt,1349,18,2.0,http://assets.myntassets.com/v1/images/style/properties/afa099a38eee4d00ece73bd5a7f11852_images.jpg
38947,Girls,Apparel,Topwear,Tops,Green,Summer,Casual,Gini and Jony Girls Printed Green Top,838,249,3.6,http://assets.myntassets.com/v1/images/style/properties/73a5142004af33e2e57bc6dfd086be88_images.jpg
33755,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Vero Moda Women Green Top,1536,321,2.3,http://assets.myntassets.com/v1/images/style/properties/80e3eca0bf2616d7427c20b2e10134cb_images.jpg
57210,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual,Kraus Jeans Women Blue Jeggings,1281,412,3.4,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-Blue-Jeggings_75e2fcfc5c907f04cad0b892b236ff08_images.jpg
11405,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,United Colors Of Benetton Men Light Winter White T-Shirts,1527,415,4.2,http://assets.myntassets.com/v1/images/style/properties/029c41a5ab435c6664ffffbca5de87cc_images.jpg
20342,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,Casual,Proline Men Solid Purple Sweatshirt,1960,178,4.3,http://assets.myntassets.com/v1/images/style/properties/923047765ed71e291a431871c4f00f8c_images.jpg
5520,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Probase Men's Away To Glory White T-shirt,2433,228,4.4,http://assets.myntassets.com/v1/images/style/properties/5033425b48f7fee5bffadbfab2765fba_images.jpg
49924,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,Fabindia Green Maheshwari Maheshwari Zari Saree,733,254,4.4,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Green-Sari_10246f9c3fb43f43d4fce20b50f28a1f_images.jpg
16620,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Probase Men Stripes Red Shirt,1045,303,4.6,http://assets.myntassets.com/v1/images/style/properties/0b43cc368ca59a5af04d6218fce2c464_images.jpg
26889,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,Jealous 21 Women Printed Lavender Top,2050,374,3.1,http://assets.myntassets.com/v1/images/style/properties/2a5231c64e69953aced5c25252623dec_images.jpg
7277,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Batman Men's Logo Neon Glow Black T-shirt,1059,462,4.6,http://assets.myntassets.com/v1/images/style/properties/ed7c7accc642be5ea25521ac31b66219_images.jpg
34570,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Tonga Women Printed Black Dress,1175,421,4.7,http://assets.myntassets.com/v1/images/style/properties/38e2a2b27ef024b31caccec4cd45a6d2_images.jpg
19668,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,United Colors of Benetton Men Blue Printed Sweatshirt,1246,199,4.0,http://assets.myntassets.com/v1/images/style/properties/43935ceda2d722c8c0cf1f1a419fe614_images.jpg
2705,Girls,Apparel,Dress,Dresses,Blue,Summer,Casual,Disney Kids Girl's Blue Pooh Blouse Kidswear,737,212,4.3,http://assets.myntassets.com/v1/images/style/properties/7ad1a1f284cd3f20793137fb1d3f1adc_images.jpg
43422,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,SPYKAR Men Blue Slim Fit Jeans,2496,60,2.8,http://assets.myntassets.com/v1/image/style/properties/43422/SPYKAR-Men-Blue-Slim-Fit-Jeans_1_97f0858294801153a6bd493e6b638206.jpg
46362,Men,Apparel,Topwear,Shirts,Maroon,Summer,Casual,Locomotive Men Lavender And Grey Check Shirt,1392,269,4.6,http://assets.myntassets.com/v1/images/style/properties/15dc558d4cee177c5060354e8cc94a07_images.jpg
