id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating
20131,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,Wrangler Women Double Red Shirt,1169,216,3.1
37186,Women,Apparel,Topwear,Tops,Black,Summer,Casual,United Colors of Benetton Women Black Top,2525,171,2.5
52511,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,Casual,Red Rose Women White & Blue Striped Bath Robes,1943,388,4.7
11444,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,United Colors of Benetton Women Light Winter Green T-shirt,1503,198,3.7
44646,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,Arrow Woman Black Skirt,209,116,2.4
14136,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Stripes Black Tops,2835,173,3.5
20303,Women,Apparel,Topwear,Sweaters,Purple,Fall,Casual,Jealous 21 Women Solid Purple Sweater,898,427,4.3
36266,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,Casual,SDL by Sweet Dreams Women Pink Night suits,1599,259,2.5
16661,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,Fila Men Blanc Black Sweater,1251,144,2
22454,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,Myntra Women Red Leggings,2610,352,2.6
49965,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Hanes Men Pack of 3 T-shirt,1395,92,2
19629,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men Printed White TShirt,2474,425,3.6
31043,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Arrow Sport Men Blue & Black Check Shirt,703,195,2.5
43463,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,Casual,SDL by Sweet Dreams Women White Night suits,2535,13,2.3
28952,Women,Apparel,Topwear,Kurtis,White,Summer,Ethnic,BIBA OUTLET Women White Kurta,1498,344,3.3
2744,Girls,Apparel,Topwear,Tops,Orange,Summer,Casual,Disney Kids Girl's Orange Stripe Kidswear,1773,419,2.9
13313,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Gini and Jony Kids Boys Check Red Shirts,413,89,2.9
41750,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Doodle Boys Printed Green T-shirt,2045,192,3.5
11020,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Wrangler Women Pink Freedom Spirit T-shirt,2042,296,2.5
38798,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Free Authority Men Pink T-shirt,428,260,4
52347,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,Casual,Red Rose Pink Nightdress,1426,174,4.7
15480,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,Casual,Puma Men Ess Sweat Pants Open Bottom Brown Track Pants,240,244,2.9
44222,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Red Ronaldo Football T-shirt,1891,423,4.8
6780,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Timberland Men's Pique Polo Red T-shirt,2084,491,3.9
34155,Girls,Apparel,Topwear,Tops,Magenta,Summer,Casual,Gini and Jony Girls Pink Top,379,347,4.9
7652,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Puma Men's Lifestyle White T-shirt,1811,151,3.9
16205,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Puma Men Hazard White TShirt,1829,207,4.4
22030,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,Vishudh Women Printed Red Kurta,1131,252,4.1
2320,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men's Quoted Black T-shirt,980,204,3.4
27542,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Scullers Men Check Black Shirt,1519,161,4.8
26490,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Puma Men Graphic Lime Green T-shirt,2498,469,4.4
18991,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,ADIDAS Originals Men Grinball Black Tshirt,1307,233,2.3
28738,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Printed White & Red Kurta,738,319,2.9
16037,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Highlander Men Check Green Shirt,1514,130,4.1
22202,Men,Apparel,Topwear,Jackets,Blue,Fall,Casual,Timberland Men Bonded Fleece Full Zip Blue Jacket,1462,223,5
7460,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,Casual,Proline Men Burgundy Printed T-shirt,2096,303,3.4
19843,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,U.S. Polo Assn. Men Check Green Shirt,2114,94,4.5
46747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Nike Men Black Track Pants,1324,472,3
2112,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,ADIDAS Women's Essential Black Capris,594,229,2.3
12497,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,United Colors of Benetton Men Short White Tshirts,935,428,3.4
25027,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men Challenger Blue Jersey,481,311,3.5
39478,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Diva Women Pink Kurta,547,90,3.3
52949,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,FNF Multi Coloured Sari,1945,97,2
33142,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Gini and Jony Boys Printed Blue T-shirt,2742,267,4.9
14760,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Arrow Men Solid Blue Shirts,2842,390,2.3
32256,Women,Apparel,Topwear,Tunics,Red,Summer,Ethnic,Fabindia Women Printed Red Tunic,281,223,3.3
56713,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Folklore Women Red Kurta,1840,286,4.1
24333,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,ADIDAS Men Blue Printed T-shirt,1579,355,2.5
15474,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Puma Men Polo Striped Green Tshirts,2113,258,4.7
37724,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,John Players Men Grey Striped Shirt,1321,219,3.4
58689,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,Alayna Women Purple Kurta,385,457,2.5
20793,Men,Apparel,Topwear,Jackets,Beige,Fall,Casual,Basics Men Beige Jacket,2308,66,2.5
6774,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Timberland Men Claremont Popl Blue Shirt,2541,413,3.6
13783,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Formal,Belmonte Men Solid Khaki Trousers,217,78,2.3
12651,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Probase Men Printed Blue Tshirts,166,344,3.6
26464,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Puma Men Black Track Pants,360,144,3.4
3206,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Tantra Men's Super Heros Blue T-shirt,1537,139,3.3
42121,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Women Artist White T-shirt,2953,437,4.9
47661,Women,Apparel,Dress,Dresses,White,Summer,Casual,Femella Women White Heart Print Dress,2034,28,3.3
34393,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Red Skull Gambling T-shirt,932,455,3.5
18965,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Casual,United Colors of Benetton Women Solid Pink Sweatshirt,2029,218,2.9
23324,Women,Apparel,Topwear,Kurtas,Rust,Fall,Ethnic,W Women Rust Printed Kurta,386,400,4.4
7494,Women,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Women's Nike Spher Light Blue T-shirt,2941,318,4
30733,Men,Apparel,Bottomwear,Churidar,Off White,Summer,Ethnic,Fabindia Men Off White Churidar,1098,115,4.7
42313,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic,Prafful Belge & Red Crepe Printed Saree,2596,233,4.4
41596,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Basics Men Red Striped Shirt,1275,92,2.9
1763,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Lotto Women Cathy Pink T-shirt,1530,163,2.6
4211,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Disney Kids Boy's Blue Donald Kidswear,2147,104,4.4
15646,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Nike Men Running Grey Jerseys,1601,155,2.7
53053,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,FNF Multi Coloured Printed Sari,1665,145,3.6
37516,Boys,Apparel,Bottomwear,Leggings,White,Summer,Casual,Madagascar3 Infant Boys White Leggings,1076,53,3.3
8884,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Formal,Scullers Men Scul Cream Trousers,2755,432,2.4
51360,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Spykar Women Blue Jeans,2623,329,3.9
9956,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men Manu Train Blue Tshirts,917,196,4.8
17575,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,Mark Taylor Men Pink & Black Striped Shirt,1324,375,4.6
31285,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Blank Black T-shirt,1175,271,4.8
42777,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Probase Men Navy Blue T-shirt,1708,475,2.2
12007,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,Mark Taylor Men Purple Striped Shirt,1936,327,2.1
30357,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,Myntra Men Rare Breed Off White T-shirt,192,292,2.5
40020,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,ADIDAS Men Grey T-shirt,1333,254,4.5
10750,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men Remix Crew Blue Tshirts,1975,327,4.2
57097,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,Elle Women Blue Capris,2035,74,3.9
24565,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Lee Men Edward Navy Blue & White Check Shirt,554,273,4.1
11682,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Lee Men Check Blue Shirts,1709,265,4.2
32400,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Arrow Woman Printed Multi Coloured Top,2910,21,3.7
59931,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Diva Women White Kurta,1924,31,3.4
37172,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,United Colors of Benetton Boys Black Shorts,2370,435,2.5
24757,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Ed Hardy Men Orange T-shirt,2178,274,4.6
32632,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,Nike Women Legend Slim Poly Grey Capris,1961,434,2.9
1909,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Mens Classic Sportswear T-shirt,2664,44,4.2
21225,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Basics Men Grey Printed T-shirt,2582,279,3.9
15010,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,ADIDAS Men Printed Maroon Tshirts,2911,311,2
29048,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,ADIDAS Men Printed Navy Blue T-shirt,2959,29,2.1
30959,Women,Apparel,Topwear,Tunics,Green,Summer,Ethnic,Fabindia Women Printed Green Kalamkari Tunic,2500,297,4.1
47037,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Shree Women Green & Red Embroidered Kurta,1649,454,3.5
12235,Men,Apparel,Topwear,Shirts,Maroon,Winter,Formal,Genesis Maroon Formal Shirt,668,490,3.7
42545,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Mother Earth Women Red Kurta,2299,425,3.3
43497,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,French Connection Men Grey T-shirt,1126,460,4.6
34199,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Casual,Proline Men Charcoal Grey Track Pants,2880,162,2.9
48423,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White Printed T-shirt,2640,400,4.7
42119,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,ADIDAS Men Navy Blue 3/4 Pant,637,335,4.4
12669,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Probase Men Stripes White Shirts,1785,151,4.7
35877,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Marvel Boys Comics Yellow T-shirt,1922,52,4.6
4827,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,ADIDAS Men's Woven Black White Track Pant,2211,353,3.8
1569,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,Artengo Men Black Tennis Shorts,2895,473,2.7
53857,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Vishudh Women White Printed Kurta,263,413,4
38566,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,Nike Men Woven Black Shorts,748,81,2.9
4229,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,Probase Men's Awesome In Bed Maroon Tshirt,2007,448,4.1
47659,Women,Apparel,Topwear,Tunics,Black,Summer,Casual,Femella Women Black Tunic,639,318,2
9536,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Nike Men White Polo Tshirts,1570,466,4.8
17915,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Nike Women Purple Polo Tshirt,1829,119,4.7
40018,Men,Apparel,Topwear,Tshirts,Black,Spring,Casual,ADIDAS Men Black T-shirt,2255,347,2.9
59909,Women,Apparel,Dress,Dresses,Blue,Fall,Casual,Femella Women Blue Dress,2026,278,2.5
32438,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,ADIDAS Men Tank Blue T-shirt,1706,24,2.3
57893,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Casual,Femella Women Cream Leggings,196,27,4.2
12803,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Nike Women Polka Dot Grafitti Pink T-shirt,2810,274,2.3
9152,Women,Apparel,Topwear,Shirts,Black,Fall,Casual,Jealous 21 Women Purple Blue Shirt,1994,327,3.7
6926,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Asics Men's Running Graphic Blue T-shirt,2635,447,3.2
26804,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,Arrow Men Black Striped Slim Fit Shirt,596,285,4.7
30961,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,Fabindia Women Black Chanderi Tunic,2731,318,4.2
18737,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,Arrow Woman Yuli Purple Top,745,404,3.1
2788,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Ediots Men's Chronological Status Yellow T-shirt,1239,291,2.3
50884,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,Prafful Multi Coloured Printed Sari,2521,144,3.6
38330,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,Hannah Montana Girls Yellow Printed Tops,2754,98,4.9
1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt,2567,260,3
37378,Boys,Apparel,Topwear,Tshirts,Blue,Winter,Casual,U.S. Polo Assn. Boys Blue Polo T-shirt,1716,318,4
15028,Women,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,ADIDAS Women Printed Navy Blue Sweatshirts,1907,18,2.8
37982,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Classic Polo Men Striped Grey & White T-Shirt,1889,405,3.2
58013,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,Latin Quarters Women Blue Printed Top,2544,336,2.8
20109,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,Diva Women Printed Cream Kurta,1927,276,3.3
52529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,Pepe Jeans Men Grey 3/4 Length Pants,1609,489,4.8
8848,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Mark Taylor Men Blue Striped Shirt,983,252,4.9
7800,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Proline Men Green Polo T-shirt,2583,366,4.6
19423,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Quiksilver Men White Printed T-shirt,2946,302,2.4
31249,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Puma Men Grey Polo T-shirt,669,472,3.8
43669,Women,Apparel,Topwear,Tops,Multi,Summer,Casual,ONLY Women Multi Coloured Top,1790,363,4.8
27922,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,Scullers Women Olive Trousers,2597,144,2.3
42589,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,United Colors of Benetton Men Blue & White T-shirt,2258,100,2.6
50870,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,Prafful Multi Coloured Printed Sari,751,139,2.3
14932,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,Status Quo Men Check Black Shorts,1290,145,3.7
39216,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Femella Women Animal Print One Shoulder Black & Brown Top,755,48,3.6
5559,Men,Apparel,Topwear,Jackets,Yellow,Summer,Casual,Reebok Men Reversible Blue & Yellow Jacket,1115,29,4.6
28532,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men Sphere Black T-shirt,2659,162,2.4
34951,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic,Fabindia Beige Jaipur Print Cotton Sari,1782,90,3.3
54088,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Mumbai Slang Women Beige Top,950,59,2.5
2318,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men's Athletic Navy Blue T-shirt,385,459,3.7
35883,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Jungle Book Boys Rumble In The Jungle Yellow T-shirt,1539,469,2.7
11018,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,Wrangler Women Check Red Shirt,429,9,3.3
41768,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Remanika Women Black Top,1691,413,2.4
59797,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men White T-shirt,2287,50,3.4
58645,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,ALayna Women Printed White Kurta,2659,105,4.7
52971,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic,FNF Printed Multi Coloured Sari,2146,343,2.4
44814,Women,Apparel,Topwear,Tops,Maroon,Summer,Casual,Spykar Women Maroon Top,2531,464,3.9
38592,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,Nike Women Printed Green T-shirt,1565,419,4.5
25823,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Diva Women Printed Brown Kurta,1931,440,3.2
14758,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Men Blue Striped Shirt,1553,223,4.4
33946,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,ADIDAS Men Green Polo T-shirt,1336,274,4.4
28700,Women,Apparel,Topwear,Kurtas,Peach,Summer,Ethnic,W Women Printed Peach Kurta,2198,430,3.1
2916,Women,Apparel,Topwear,Tops,Yellow,Fall,Casual,DUSG Women Reuse Reduce Bamboo Yellow Top,2349,462,4.2
7458,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Proline Men Grey Striped Polo T-shirt,1399,329,2
18195,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Highlander Men Check Blue Shirt,1637,267,2.1
16833,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Little Miss Women Printed Blue Tshirt,2922,208,3.6
8410,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,ADIDAS Men Lfc Red Jersey,1205,116,2.7
10565,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Heritage Black Polo Tshirts,1586,117,2.9
32635,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Nike Women Legend Slim Poly Black Track Pants,2415,243,2.7
15017,Men,Apparel,Topwear,Sweatshirts,Green,Fall,Sports,ADIDAS Men Solid Green Sweatshirts,656,15,3.1
47030,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Shree Women Blue Printed Kurta,653,207,4.3
42542,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Mother Earth Women Blue Kurta,2431,50,3.1
43490,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,French Connection Men Grey T-shirt,1961,188,4.3
48078,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,French Connection Men Blue T-shirt,2179,483,2.9
8883,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,Scullers Men Scul Grey Trousers,2759,127,2.7
51367,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Spykar Women Navy Blue Jeans,2260,459,3
9951,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Disney Kids Girl Blue Minnie Blue T-shirt,749,283,4.2
17572,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,Mark Taylor Men Red & White Striped Shirt,1083,378,4.5
12000,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Mark Taylor Men White Striped Shirt,911,204,2.3
31282,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Puma Men Bonn Graphic Green T-shirt,2186,488,2.6
30350,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Myntra Men Burpe Pink T-shirt,1376,354,3.4
24562,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Lee Men Rubin Blue Shirt,2835,251,2.2
37949,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,Mineral Women Printed Green Shirt,2697,9,2.9
57090,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,Elle Women Navy Blue Skirt,420,17,2.1
32407,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,Arrow Woman Grey Trousers,2438,321,4.2
11685,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Lee Men Check Grey Shirts,1131,295,3.4
53430,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,Alma Women Red & Yellow Printed Kurta,2197,324,4.6
23323,Women,Apparel,Topwear,Tops,Red,Fall,Ethnic,W Women Red Kurta,2712,228,4.7
18962,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Casual,United Colors of Benetton Women Printed Pink Sweatshirt,2050,63,4.7
34394,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Myntra Men Red Soul T-shirt,2883,307,2
7493,Women,Apparel,Bottomwear,Capris,Purple,Summer,Sports,Nike Women Squad Purple Capri,786,390,4
9509,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,Puma Men N0 1Logo Open Grey Track Pants,2371,481,4.7
30734,Men,Apparel,Bottomwear,Churidar,White,Summer,Ethnic,Fabindia Men White Churidar,1837,200,3.8
41591,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Basics Men Blue Striped Shirt,1476,12,3.2
1764,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,Lotto Women Mid Cathy Track Pants,1154,348,3.1
38559,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Nike Men Polo Club Purple T-shirt,936,185,2.7
15641,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Men AS Challenger UV Zigzag White Polo Tshirts,2723,316,4.8
4216,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Disney Kids Girl's Yellow Fun In The Fair Kidswear,910,430,3.5
53054,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic,FNF Yellow Printed Sari,2218,79,3.4
56714,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Folklore Women Pink & Green Printed Kurta,1959,337,2.5
4818,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,ADIDAS Men's Team Bermuda Black White Short,691,477,4.2
32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,Ethnic,Fabindia Women Purple Skirt,794,132,2.5
40671,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,Lee Women Pink & Navy Blue Check Shirt,2590,345,4.4
24334,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,ADIDAS Men Yellow Printed T-shirt,453,344,2.3
15473,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,Puma Women Move Wow Green Tshirts,1597,94,2.2
37723,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,John Players Men Stripes Blue Shirt,2367,93,3.9
6773,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Timberland Men's Nautical Stripe Pique White T-shirt,675,187,2.1
13784,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,Belmonte Men Solid Black Woven Trousers,221,330,3.5
3201,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Tantra Men's Ebo Beige T-Shirt,1448,415,3.4
26463,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Puma Men Blue T-shirt,2368,161,4.9
12656,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Probase Men Stripes White Shirts,778,334,4.4
34360,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Myntra Men Blue Afro Jazz T-shirt,2408,335,4.9
7467,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Proline Men White Striped Polo T-shirt,2207,453,4
19844,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,U.S. Polo Assn. Men Check Red Shirt,1061,441,3.8
22205,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Timberland Men Red Claremont Check Shirt,2910,278,2.6
16030,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Highlander Men Check Grey Shirt,2345,410,3.5
2115,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,ADIDAS Men's Black Crest Track Pants,1415,296,3.5
12490,Men,Apparel,Topwear,Shirts,Purple,Winter,Casual,Genesis Purple Casual Shirt,1255,474,3.2
19078,Women,Apparel,Topwear,Kurtas,Off White,Fall,Ethnic,W Women Floral Print Off White Kurta,1732,122,4.2
31612,Men,Apparel,Topwear,Shirts,Red,Summer,Formal,Indigo Nation Men Striped Red Shirt,2079,200,2.8
41565,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,AND Women Blue Dress,189,18,4.7
25020,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Sports,Nike Men Poly Fleece Black Sweatshirt,1318,64,5
33145,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Gini and Jony Boys Blue Shorts,957,464,4.5
14767,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Arrow Men Stripes White Shirts,2430,228,2.8
33979,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,Femella Women Black Stockings,2450,182,2.5
11027,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Wrangler Women Poloroid Purple T-Shirts,1375,451,4.4
41757,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,Doodle Girls Printed Yellow Top,1301,418,2.5
36605,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,Provogue Men Island Black Shirt,1413,294,3.7
52340,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,Casual,Red Rose Women Blue Nightdress,859,106,3
44225,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Nike Men White Rooney Football T-shirt,394,33,4.2
6787,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Timberland Men's Rugby Stripe Pique Brown Blue T-shirt,659,464,4
34152,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual,Gini and Jony Girls Blue Top,547,347,2.5
